userId	geneSymbol	geneName	entrezgene	gLink
LOC100507600	LOC100507600	uncharacterized LOC100507600	100507600	https://www.ncbi.nlm.nih.gov/gene/?term=100507600
MRC2	MRC2	mannose receptor C type 2	9902	https://www.ncbi.nlm.nih.gov/gene/?term=9902
C11orf45	C11orf45	chromosome 11 open reading frame 45	219833	https://www.ncbi.nlm.nih.gov/gene/?term=219833
SNORD13	SNORD13	small nucleolar RNA, C/D box 13	692084	https://www.ncbi.nlm.nih.gov/gene/?term=692084
C12orf57	C12orf57	chromosome 12 open reading frame 57	113246	https://www.ncbi.nlm.nih.gov/gene/?term=113246
PIM1	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	5292	https://www.ncbi.nlm.nih.gov/gene/?term=5292
DOLK	DOLK	dolichol kinase	22845	https://www.ncbi.nlm.nih.gov/gene/?term=22845
RNVU1-15	RNVU1-15	RNA, variant U1 small nuclear 15	101954267	https://www.ncbi.nlm.nih.gov/gene/?term=101954267
RAC2	RAC2	Rac family small GTPase 2	5880	https://www.ncbi.nlm.nih.gov/gene/?term=5880
RNU1-2	RNU1-2	RNA, U1 small nuclear 2	26870	https://www.ncbi.nlm.nih.gov/gene/?term=26870
ROCK1P1	ROCK1P1	Rho associated coiled-coil containing protein kinase 1 pseudogene 1	727758	https://www.ncbi.nlm.nih.gov/gene/?term=727758
THBD	THBD	thrombomodulin	7056	https://www.ncbi.nlm.nih.gov/gene/?term=7056
FMNL3	FMNL3	formin like 3	91010	https://www.ncbi.nlm.nih.gov/gene/?term=91010
MAP2K3	MAP2K3	mitogen-activated protein kinase kinase 3	5606	https://www.ncbi.nlm.nih.gov/gene/?term=5606
MIR4471	MIR4471	microRNA 4471	100616451	https://www.ncbi.nlm.nih.gov/gene/?term=100616451
PRKCD	PRKCD	protein kinase C delta	5580	https://www.ncbi.nlm.nih.gov/gene/?term=5580
ACTN1	ACTN1	actinin alpha 1	87	https://www.ncbi.nlm.nih.gov/gene/?term=87
TNIP1	TNIP1	TNFAIP3 interacting protein 1	10318	https://www.ncbi.nlm.nih.gov/gene/?term=10318
LINC00884	LINC00884	long intergenic non-protein coding RNA 884	401106	https://www.ncbi.nlm.nih.gov/gene/?term=401106
EPS8L2	EPS8L2	EPS8 like 2	64787	https://www.ncbi.nlm.nih.gov/gene/?term=64787
GIPR	GIPR	gastric inhibitory polypeptide receptor	2696	https://www.ncbi.nlm.nih.gov/gene/?term=2696
NFKBIA	NFKBIA	NFKB inhibitor alpha	4792	https://www.ncbi.nlm.nih.gov/gene/?term=4792
MIR155HG	MIR155HG	MIR155 host gene	114614	https://www.ncbi.nlm.nih.gov/gene/?term=114614
MIR8073	MIR8073	microRNA 8073	102465872	https://www.ncbi.nlm.nih.gov/gene/?term=102465872
LOC101927712	LOC101927712	uncharacterized LOC101927712	101927712	https://www.ncbi.nlm.nih.gov/gene/?term=101927712
PMAIP1	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	5366	https://www.ncbi.nlm.nih.gov/gene/?term=5366
AQP3	AQP3	aquaporin 3 (Gill blood group)	360	https://www.ncbi.nlm.nih.gov/gene/?term=360
COLEC12	COLEC12	collectin subfamily member 12	81035	https://www.ncbi.nlm.nih.gov/gene/?term=81035
MIR7846	MIR7846	microRNA 7846	102465836	https://www.ncbi.nlm.nih.gov/gene/?term=102465836
LOC102724094	LOC102724094	uncharacterized LOC102724094	102724094	https://www.ncbi.nlm.nih.gov/gene/?term=102724094
FXYD2	FXYD2	FXYD domain containing ion transport regulator 2	486	https://www.ncbi.nlm.nih.gov/gene/?term=486
SMS	SMS	spermine synthase	6611	https://www.ncbi.nlm.nih.gov/gene/?term=6611
SNORD118	SNORD118	small nucleolar RNA, C/D box 118	727676	https://www.ncbi.nlm.nih.gov/gene/?term=727676
LOC646652	LOC646652	integral membrane glycoprotein-like pseudogene	646652	https://www.ncbi.nlm.nih.gov/gene/?term=646652
SARDH	SARDH	sarcosine dehydrogenase	1757	https://www.ncbi.nlm.nih.gov/gene/?term=1757
RNVU1-14	RNVU1-14	RNA, variant U1 small nuclear 14	101954266	https://www.ncbi.nlm.nih.gov/gene/?term=101954266
ARL8B	ARL8B	ADP ribosylation factor like GTPase 8B	55207	https://www.ncbi.nlm.nih.gov/gene/?term=55207
DOT1L	DOT1L	DOT1 like histone lysine methyltransferase	84444	https://www.ncbi.nlm.nih.gov/gene/?term=84444
MFSD2A	MFSD2A	major facilitator superfamily domain containing 2A	84879	https://www.ncbi.nlm.nih.gov/gene/?term=84879
GADD45B	GADD45B	growth arrest and DNA damage inducible beta	4616	https://www.ncbi.nlm.nih.gov/gene/?term=4616
F3	F3	coagulation factor III, tissue factor	2152	https://www.ncbi.nlm.nih.gov/gene/?term=2152
SDC4	SDC4	syndecan 4	6385	https://www.ncbi.nlm.nih.gov/gene/?term=6385
CD276	CD276	CD276 molecule	80381	https://www.ncbi.nlm.nih.gov/gene/?term=80381
CAST	CAST	calpastatin	831	https://www.ncbi.nlm.nih.gov/gene/?term=831
FUOM	FUOM	fucose mutarotase	282969	https://www.ncbi.nlm.nih.gov/gene/?term=282969
TEX14	TEX14	testis expressed 14, intercellular bridge forming factor	56155	https://www.ncbi.nlm.nih.gov/gene/?term=56155
MIR5087	MIR5087	microRNA 5087	100847044	https://www.ncbi.nlm.nih.gov/gene/?term=100847044
CARD17	CARD17	caspase recruitment domain family member 17	440068	https://www.ncbi.nlm.nih.gov/gene/?term=440068
RNVU1-7	RNVU1-7	RNA, variant U1 small nuclear 7	26864	https://www.ncbi.nlm.nih.gov/gene/?term=26864
PXDC1	PXDC1	PX domain containing 1	221749	https://www.ncbi.nlm.nih.gov/gene/?term=221749
FAM83G	FAM83G	family with sequence similarity 83 member G	644815	https://www.ncbi.nlm.nih.gov/gene/?term=644815
IGFBP6	IGFBP6	insulin like growth factor binding protein 6	3489	https://www.ncbi.nlm.nih.gov/gene/?term=3489
ACSM5	ACSM5	acyl-CoA synthetase medium chain family member 5	54988	https://www.ncbi.nlm.nih.gov/gene/?term=54988
LCP2	LCP2	lymphocyte cytosolic protein 2	3937	https://www.ncbi.nlm.nih.gov/gene/?term=3937
SMG9	SMG9	SMG9, nonsense mediated mRNA decay factor	56006	https://www.ncbi.nlm.nih.gov/gene/?term=56006
MATK	MATK	megakaryocyte-associated tyrosine kinase	4145	https://www.ncbi.nlm.nih.gov/gene/?term=4145
SMIM10	SMIM10	small integral membrane protein 10	644538	https://www.ncbi.nlm.nih.gov/gene/?term=644538
SMCO4	SMCO4	single-pass membrane protein with coiled-coil domains 4	56935	https://www.ncbi.nlm.nih.gov/gene/?term=56935
STARD8	STARD8	StAR related lipid transfer domain containing 8	9754	https://www.ncbi.nlm.nih.gov/gene/?term=9754
P2RX1	P2RX1	purinergic receptor P2X 1	5023	https://www.ncbi.nlm.nih.gov/gene/?term=5023
GFI1	GFI1	growth factor independent 1 transcriptional repressor	2672	https://www.ncbi.nlm.nih.gov/gene/?term=2672
TTC28-AS1	TTC28-AS1	TTC28 antisense RNA 1	284900	https://www.ncbi.nlm.nih.gov/gene/?term=284900
LOC284240	LOC284240	uncharacterized LOC284240	284240	https://www.ncbi.nlm.nih.gov/gene/?term=284240
TOR3A	TOR3A	torsin family 3 member A	64222	https://www.ncbi.nlm.nih.gov/gene/?term=64222
DENND1B	DENND1B	DENN domain containing 1B	163486	https://www.ncbi.nlm.nih.gov/gene/?term=163486
RNU5F-1	RNU5F-1	RNA, U5F small nuclear 1	26828	https://www.ncbi.nlm.nih.gov/gene/?term=26828
LOC101928263	LOC101928263	uncharacterized LOC101928263	101928263	https://www.ncbi.nlm.nih.gov/gene/?term=101928263
CALY	CALY	calcyon neuron specific vesicular protein	50632	https://www.ncbi.nlm.nih.gov/gene/?term=50632
GPRC5A	GPRC5A	G protein-coupled receptor class C group 5 member A	9052	https://www.ncbi.nlm.nih.gov/gene/?term=9052
FAM129A	FAM129A	family with sequence similarity 129 member A	116496	https://www.ncbi.nlm.nih.gov/gene/?term=116496
RNU1-1	RNU1-1	RNA, U1 small nuclear 1	26871	https://www.ncbi.nlm.nih.gov/gene/?term=26871
LOC102723714	LOC102723714	uncharacterized LOC102723714	102723714	https://www.ncbi.nlm.nih.gov/gene/?term=102723714
RHOF	RHOF	ras homolog family member F, filopodia associated	54509	https://www.ncbi.nlm.nih.gov/gene/?term=54509
S100A16	S100A16	S100 calcium binding protein A16	140576	https://www.ncbi.nlm.nih.gov/gene/?term=140576
ST3GAL6	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	10402	https://www.ncbi.nlm.nih.gov/gene/?term=10402
RGCC	RGCC	regulator of cell cycle	28984	https://www.ncbi.nlm.nih.gov/gene/?term=28984
LINC-PINT	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript	378805	https://www.ncbi.nlm.nih.gov/gene/?term=378805
MOB3B	MOB3B	MOB kinase activator 3B	79817	https://www.ncbi.nlm.nih.gov/gene/?term=79817
RNF126P1	RNF126P1	ring finger protein 126 pseudogene 1	376412	https://www.ncbi.nlm.nih.gov/gene/?term=376412
MIR6822	MIR6822	microRNA 6822	102466743	https://www.ncbi.nlm.nih.gov/gene/?term=102466743
SGSH	SGSH	N-sulfoglucosamine sulfohydrolase	6448	https://www.ncbi.nlm.nih.gov/gene/?term=6448
VWA7	VWA7	von Willebrand factor A domain containing 7	80737	https://www.ncbi.nlm.nih.gov/gene/?term=80737
ANKLE2	ANKLE2	ankyrin repeat and LEM domain containing 2	23141	https://www.ncbi.nlm.nih.gov/gene/?term=23141
EMP1	EMP1	epithelial membrane protein 1	2012	https://www.ncbi.nlm.nih.gov/gene/?term=2012
FXYD5	FXYD5	FXYD domain containing ion transport regulator 5	53827	https://www.ncbi.nlm.nih.gov/gene/?term=53827
NFATC1	NFATC1	nuclear factor of activated T cells 1	4772	https://www.ncbi.nlm.nih.gov/gene/?term=4772
ARAP2	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	116984	https://www.ncbi.nlm.nih.gov/gene/?term=116984
SPP1	SPP1	secreted phosphoprotein 1	6696	https://www.ncbi.nlm.nih.gov/gene/?term=6696
ARHGAP31	ARHGAP31	Rho GTPase activating protein 31	57514	https://www.ncbi.nlm.nih.gov/gene/?term=57514
PSMD11	PSMD11	proteasome 26S subunit, non-ATPase 11	5717	https://www.ncbi.nlm.nih.gov/gene/?term=5717
FSCN2	FSCN2	fascin actin-bundling protein 2, retinal	25794	https://www.ncbi.nlm.nih.gov/gene/?term=25794
FERMT1	FERMT1	fermitin family member 1	55612	https://www.ncbi.nlm.nih.gov/gene/?term=55612
RNU5D-1	RNU5D-1	RNA, U5D small nuclear 1	26830	https://www.ncbi.nlm.nih.gov/gene/?term=26830
BTF3P11	BTF3P11	basic transcription factor 3 pseudogene 11	690	https://www.ncbi.nlm.nih.gov/gene/?term=690
LOC102724297	LOC102724297	uncharacterized LOC102724297	102724297	https://www.ncbi.nlm.nih.gov/gene/?term=102724297
WNT1	WNT1	Wnt family member 1	7471	https://www.ncbi.nlm.nih.gov/gene/?term=7471
B3GNT5	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	84002	https://www.ncbi.nlm.nih.gov/gene/?term=84002
BCL2A1	BCL2A1	BCL2 related protein A1	597	https://www.ncbi.nlm.nih.gov/gene/?term=597
DCUN1D3	DCUN1D3	defective in cullin neddylation 1 domain containing 3	123879	https://www.ncbi.nlm.nih.gov/gene/?term=123879
ABCG2	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)	9429	https://www.ncbi.nlm.nih.gov/gene/?term=9429
SPINK1	SPINK1	serine peptidase inhibitor, Kazal type 1	6690	https://www.ncbi.nlm.nih.gov/gene/?term=6690
LOC101929107	LOC101929107	uncharacterized LOC101929107	101929107	https://www.ncbi.nlm.nih.gov/gene/?term=101929107
LINC00941	LINC00941	long intergenic non-protein coding RNA 941	100287314	https://www.ncbi.nlm.nih.gov/gene/?term=100287314
MAP1LC3B2	MAP1LC3B2	microtubule associated protein 1 light chain 3 beta 2	643246	https://www.ncbi.nlm.nih.gov/gene/?term=643246
IL27	IL27	interleukin 27	246778	https://www.ncbi.nlm.nih.gov/gene/?term=246778
LPL	LPL	lipoprotein lipase	4023	https://www.ncbi.nlm.nih.gov/gene/?term=4023
DENND4C	DENND4C	DENN domain containing 4C	55667	https://www.ncbi.nlm.nih.gov/gene/?term=55667
CD300C	CD300C	CD300c molecule	10871	https://www.ncbi.nlm.nih.gov/gene/?term=10871
CAPG	CAPG	capping actin protein, gelsolin like	822	https://www.ncbi.nlm.nih.gov/gene/?term=822
STAT5A	STAT5A	signal transducer and activator of transcription 5A	6776	https://www.ncbi.nlm.nih.gov/gene/?term=6776
SNN	SNN	stannin	8303	https://www.ncbi.nlm.nih.gov/gene/?term=8303
UNQ6494	UNQ6494	uncharacterized LOC100129066	100129066	https://www.ncbi.nlm.nih.gov/gene/?term=100129066
GLDN	GLDN	gliomedin	342035	https://www.ncbi.nlm.nih.gov/gene/?term=342035
ARHGAP10	ARHGAP10	Rho GTPase activating protein 10	79658	https://www.ncbi.nlm.nih.gov/gene/?term=79658
TUB	TUB	tubby bipartite transcription factor	7275	https://www.ncbi.nlm.nih.gov/gene/?term=7275
LOC101928465	LOC101928465	uncharacterized LOC101928465	101928465	https://www.ncbi.nlm.nih.gov/gene/?term=101928465
CDK17	CDK17	cyclin dependent kinase 17	5128	https://www.ncbi.nlm.nih.gov/gene/?term=5128
ITGAX	ITGAX	integrin subunit alpha X	3687	https://www.ncbi.nlm.nih.gov/gene/?term=3687
PLEKHF2	PLEKHF2	pleckstrin homology and FYVE domain containing 2	79666	https://www.ncbi.nlm.nih.gov/gene/?term=79666
B4GALT1	B4GALT1	beta-1,4-galactosyltransferase 1	2683	https://www.ncbi.nlm.nih.gov/gene/?term=2683
VASP	VASP	vasodilator stimulated phosphoprotein	7408	https://www.ncbi.nlm.nih.gov/gene/?term=7408
RNU11	RNU11	RNA, U11 small nuclear	26824	https://www.ncbi.nlm.nih.gov/gene/?term=26824
ZC3H12C	ZC3H12C	zinc finger CCCH-type containing 12C	85463	https://www.ncbi.nlm.nih.gov/gene/?term=85463
SPAG1	SPAG1	sperm associated antigen 1	6674	https://www.ncbi.nlm.nih.gov/gene/?term=6674
DPEP2	DPEP2	dipeptidase 2	64174	https://www.ncbi.nlm.nih.gov/gene/?term=64174
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	https://www.ncbi.nlm.nih.gov/gene/?term=141
SRC	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	6714	https://www.ncbi.nlm.nih.gov/gene/?term=6714
DUSP6	DUSP6	dual specificity phosphatase 6	1848	https://www.ncbi.nlm.nih.gov/gene/?term=1848
S1PR1	S1PR1	sphingosine-1-phosphate receptor 1	1901	https://www.ncbi.nlm.nih.gov/gene/?term=1901
TMEM200B	TMEM200B	transmembrane protein 200B	399474	https://www.ncbi.nlm.nih.gov/gene/?term=399474
GALNT6	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6	11226	https://www.ncbi.nlm.nih.gov/gene/?term=11226
EMP3	EMP3	epithelial membrane protein 3	2014	https://www.ncbi.nlm.nih.gov/gene/?term=2014
LINC00528	LINC00528	long intergenic non-protein coding RNA 528	200298	https://www.ncbi.nlm.nih.gov/gene/?term=200298
SSPN	SSPN	sarcospan	8082	https://www.ncbi.nlm.nih.gov/gene/?term=8082
TSPAN32	TSPAN32	tetraspanin 32	10077	https://www.ncbi.nlm.nih.gov/gene/?term=10077
RNVU1-4	RNVU1-4	RNA, variant U1 small nuclear 4	101954264	https://www.ncbi.nlm.nih.gov/gene/?term=101954264
GPRC5C	GPRC5C	G protein-coupled receptor class C group 5 member C	55890	https://www.ncbi.nlm.nih.gov/gene/?term=55890
MAFIP	MAFIP	MAFF interacting protein (pseudogene)	727764	https://www.ncbi.nlm.nih.gov/gene/?term=727764
LOC101929185	LOC101929185	uncharacterized LOC101929185	101929185	https://www.ncbi.nlm.nih.gov/gene/?term=101929185
RNU5A-1	RNU5A-1	RNA, U5A small nuclear 1	26831	https://www.ncbi.nlm.nih.gov/gene/?term=26831
LOC101928489	LOC101928489	uncharacterized LOC101928489	101928489	https://www.ncbi.nlm.nih.gov/gene/?term=101928489
PIM3	PIM3	Pim-3 proto-oncogene, serine/threonine kinase	415116	https://www.ncbi.nlm.nih.gov/gene/?term=415116
COMMD4	COMMD4	COMM domain containing 4	54939	https://www.ncbi.nlm.nih.gov/gene/?term=54939
ACTR1B	ACTR1B	actin related protein 1B	10120	https://www.ncbi.nlm.nih.gov/gene/?term=10120
RNU5B-1	RNU5B-1	RNA, U5B small nuclear 1	26832	https://www.ncbi.nlm.nih.gov/gene/?term=26832
C15orf62	C15orf62	chromosome 15 open reading frame 62	643338	https://www.ncbi.nlm.nih.gov/gene/?term=643338
MIR100HG	MIR100HG	mir-100-let-7a-2-mir-125b-1 cluster host gene	399959	https://www.ncbi.nlm.nih.gov/gene/?term=399959
PAX9	PAX9	paired box 9	5083	https://www.ncbi.nlm.nih.gov/gene/?term=5083
CA13	CA13	carbonic anhydrase 13	377677	https://www.ncbi.nlm.nih.gov/gene/?term=377677
AMIGO2	AMIGO2	adhesion molecule with Ig like domain 2	347902	https://www.ncbi.nlm.nih.gov/gene/?term=347902
IL21R	IL21R	interleukin 21 receptor	50615	https://www.ncbi.nlm.nih.gov/gene/?term=50615
CD79A	CD79A	CD79a molecule	973	https://www.ncbi.nlm.nih.gov/gene/?term=973
CD200R1	CD200R1	CD200 receptor 1	131450	https://www.ncbi.nlm.nih.gov/gene/?term=131450
SLCO4C1	SLCO4C1	solute carrier organic anion transporter family member 4C1	353189	https://www.ncbi.nlm.nih.gov/gene/?term=353189
WSB2	WSB2	WD repeat and SOCS box containing 2	55884	https://www.ncbi.nlm.nih.gov/gene/?term=55884
GGTA1P	GGTA1P	glycoprotein, alpha-galactosyltransferase 1 pseudogene	2681	https://www.ncbi.nlm.nih.gov/gene/?term=2681
ANXA7	ANXA7	annexin A7	310	https://www.ncbi.nlm.nih.gov/gene/?term=310
IST1	IST1	IST1, ESCRT-III associated factor	9798	https://www.ncbi.nlm.nih.gov/gene/?term=9798
SLC27A3	SLC27A3	solute carrier family 27 member 3	11000	https://www.ncbi.nlm.nih.gov/gene/?term=11000
HS1BP3-IT1	HS1BP3-IT1	HS1BP3 intronic transcript 1	100874343	https://www.ncbi.nlm.nih.gov/gene/?term=100874343
HMOX2	HMOX2	heme oxygenase 2	3163	https://www.ncbi.nlm.nih.gov/gene/?term=3163
FABP3	FABP3	fatty acid binding protein 3	2170	https://www.ncbi.nlm.nih.gov/gene/?term=2170
GUCY1A2	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2	2977	https://www.ncbi.nlm.nih.gov/gene/?term=2977
ATP1B1	ATP1B1	ATPase Na+/K+ transporting subunit beta 1	481	https://www.ncbi.nlm.nih.gov/gene/?term=481
TOMM34	TOMM34	translocase of outer mitochondrial membrane 34	10953	https://www.ncbi.nlm.nih.gov/gene/?term=10953
LOC101929109	LOC101929109	uncharacterized LOC101929109	101929109	https://www.ncbi.nlm.nih.gov/gene/?term=101929109
TRIB1	TRIB1	tribbles pseudokinase 1	10221	https://www.ncbi.nlm.nih.gov/gene/?term=10221
LINC00266-3	LINC00266-3	long intergenic non-protein coding RNA 266-3	441123	https://www.ncbi.nlm.nih.gov/gene/?term=441123
LOC101927673	LOC101927673	uncharacterized LOC101927673	101927673	https://www.ncbi.nlm.nih.gov/gene/?term=101927673
CAMK1D	CAMK1D	calcium/calmodulin dependent protein kinase ID	57118	https://www.ncbi.nlm.nih.gov/gene/?term=57118
ASCL2	ASCL2	achaete-scute family bHLH transcription factor 2	430	https://www.ncbi.nlm.nih.gov/gene/?term=430
ARPC2	ARPC2	actin related protein 2/3 complex subunit 2	10109	https://www.ncbi.nlm.nih.gov/gene/?term=10109
EDN1	EDN1	endothelin 1	1906	https://www.ncbi.nlm.nih.gov/gene/?term=1906
XIAP	XIAP	X-linked inhibitor of apoptosis	331	https://www.ncbi.nlm.nih.gov/gene/?term=331
DNASE2B	DNASE2B	deoxyribonuclease 2 beta	58511	https://www.ncbi.nlm.nih.gov/gene/?term=58511
CD99	CD99	CD99 molecule (Xg blood group)	4267	https://www.ncbi.nlm.nih.gov/gene/?term=4267
GAL	GAL	galanin and GMAP prepropeptide	51083	https://www.ncbi.nlm.nih.gov/gene/?term=51083
UBC	UBC	ubiquitin C	7316	https://www.ncbi.nlm.nih.gov/gene/?term=7316
SNORD3D	SNORD3D	small nucleolar RNA, C/D box 3D	780854	https://www.ncbi.nlm.nih.gov/gene/?term=780854
LOC100506258	LOC100506258	uncharacterized LOC100506258	100506258	https://www.ncbi.nlm.nih.gov/gene/?term=100506258
NRP1	NRP1	neuropilin 1	8829	https://www.ncbi.nlm.nih.gov/gene/?term=8829
PTX3	PTX3	pentraxin 3	5806	https://www.ncbi.nlm.nih.gov/gene/?term=5806
DCLK2	DCLK2	doublecortin like kinase 2	166614	https://www.ncbi.nlm.nih.gov/gene/?term=166614
RHBDL3	RHBDL3	rhomboid like 3	162494	https://www.ncbi.nlm.nih.gov/gene/?term=162494
AP3D1	AP3D1	adaptor related protein complex 3 subunit delta 1	8943	https://www.ncbi.nlm.nih.gov/gene/?term=8943
TUBGCP3	TUBGCP3	tubulin gamma complex associated protein 3	10426	https://www.ncbi.nlm.nih.gov/gene/?term=10426
CELSR1	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1	9620	https://www.ncbi.nlm.nih.gov/gene/?term=9620
RCN3	RCN3	reticulocalbin 3	57333	https://www.ncbi.nlm.nih.gov/gene/?term=57333
SYTL1	SYTL1	synaptotagmin like 1	84958	https://www.ncbi.nlm.nih.gov/gene/?term=84958
BTG2	BTG2	BTG anti-proliferation factor 2	7832	https://www.ncbi.nlm.nih.gov/gene/?term=7832
FLOT1	FLOT1	flotillin 1	10211	https://www.ncbi.nlm.nih.gov/gene/?term=10211
PLCXD1	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1	55344	https://www.ncbi.nlm.nih.gov/gene/?term=55344
GBP2	GBP2	guanylate binding protein 2	2634	https://www.ncbi.nlm.nih.gov/gene/?term=2634
USP12	USP12	ubiquitin specific peptidase 12	219333	https://www.ncbi.nlm.nih.gov/gene/?term=219333
MFSD10	MFSD10	major facilitator superfamily domain containing 10	10227	https://www.ncbi.nlm.nih.gov/gene/?term=10227
ASB2	ASB2	ankyrin repeat and SOCS box containing 2	51676	https://www.ncbi.nlm.nih.gov/gene/?term=51676
C16orf54	C16orf54	chromosome 16 open reading frame 54	283897	https://www.ncbi.nlm.nih.gov/gene/?term=283897
CAPN15	CAPN15	calpain 15	6650	https://www.ncbi.nlm.nih.gov/gene/?term=6650
TIFA	TIFA	TRAF interacting protein with forkhead associated domain	92610	https://www.ncbi.nlm.nih.gov/gene/?term=92610
ABCC1	ABCC1	ATP binding cassette subfamily C member 1	4363	https://www.ncbi.nlm.nih.gov/gene/?term=4363
TNFRSF4	TNFRSF4	TNF receptor superfamily member 4	7293	https://www.ncbi.nlm.nih.gov/gene/?term=7293
MIR3145	MIR3145	microRNA 3145	100423001	https://www.ncbi.nlm.nih.gov/gene/?term=100423001
MAN2B1	MAN2B1	mannosidase alpha class 2B member 1	4125	https://www.ncbi.nlm.nih.gov/gene/?term=4125
ZNF638	ZNF638	zinc finger protein 638	27332	https://www.ncbi.nlm.nih.gov/gene/?term=27332
MALT1	MALT1	MALT1 paracaspase	10892	https://www.ncbi.nlm.nih.gov/gene/?term=10892
GFRA1	GFRA1	GDNF family receptor alpha 1	2674	https://www.ncbi.nlm.nih.gov/gene/?term=2674
TBC1D10C	TBC1D10C	TBC1 domain family member 10C	374403	https://www.ncbi.nlm.nih.gov/gene/?term=374403
PLEKHG4	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4	25894	https://www.ncbi.nlm.nih.gov/gene/?term=25894
TP53BP2	TP53BP2	tumor protein p53 binding protein 2	7159	https://www.ncbi.nlm.nih.gov/gene/?term=7159
LOC102724382	LOC102724382	uncharacterized LOC102724382	102724382	https://www.ncbi.nlm.nih.gov/gene/?term=102724382
PPP5D1	PPP5D1	PPP5 tetratricopeptide repeat domain containing 1	100506012	https://www.ncbi.nlm.nih.gov/gene/?term=100506012
C6orf99	C6orf99	chromosome 6 open reading frame 99	100130967	https://www.ncbi.nlm.nih.gov/gene/?term=100130967
ZNF425	ZNF425	zinc finger protein 425	155054	https://www.ncbi.nlm.nih.gov/gene/?term=155054
ECE1	ECE1	endothelin converting enzyme 1	1889	https://www.ncbi.nlm.nih.gov/gene/?term=1889
