userId	geneSymbol	geneName	entrezgene	gLink
FAM83G	FAM83G	family with sequence similarity 83 member G	644815	https://www.ncbi.nlm.nih.gov/gene/?term=644815
MIR155HG	MIR155HG	MIR155 host gene	114614	https://www.ncbi.nlm.nih.gov/gene/?term=114614
SMIM10	SMIM10	small integral membrane protein 10	644538	https://www.ncbi.nlm.nih.gov/gene/?term=644538
RNVU1-15	RNVU1-15	RNA, variant U1 small nuclear 15	101954267	https://www.ncbi.nlm.nih.gov/gene/?term=101954267
LINC-PINT	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript	378805	https://www.ncbi.nlm.nih.gov/gene/?term=378805
TNFSF14	TNFSF14	TNF superfamily member 14	8740	https://www.ncbi.nlm.nih.gov/gene/?term=8740
RNU1-1	RNU1-1	RNA, U1 small nuclear 1	26871	https://www.ncbi.nlm.nih.gov/gene/?term=26871
C11orf45	C11orf45	chromosome 11 open reading frame 45	219833	https://www.ncbi.nlm.nih.gov/gene/?term=219833
NFKBIZ	NFKBIZ	NFKB inhibitor zeta	64332	https://www.ncbi.nlm.nih.gov/gene/?term=64332
PXDC1	PXDC1	PX domain containing 1	221749	https://www.ncbi.nlm.nih.gov/gene/?term=221749
SMG9	SMG9	SMG9, nonsense mediated mRNA decay factor	56006	https://www.ncbi.nlm.nih.gov/gene/?term=56006
PRKCD	PRKCD	protein kinase C delta	5580	https://www.ncbi.nlm.nih.gov/gene/?term=5580
ANXA7	ANXA7	annexin A7	310	https://www.ncbi.nlm.nih.gov/gene/?term=310
DOT1L	DOT1L	DOT1 like histone lysine methyltransferase	84444	https://www.ncbi.nlm.nih.gov/gene/?term=84444
DENND4C	DENND4C	DENN domain containing 4C	55667	https://www.ncbi.nlm.nih.gov/gene/?term=55667
CD276	CD276	CD276 molecule	80381	https://www.ncbi.nlm.nih.gov/gene/?term=80381
LOC101927712	LOC101927712	uncharacterized LOC101927712	101927712	https://www.ncbi.nlm.nih.gov/gene/?term=101927712
SMCO4	SMCO4	single-pass membrane protein with coiled-coil domains 4	56935	https://www.ncbi.nlm.nih.gov/gene/?term=56935
FSCN2	FSCN2	fascin actin-bundling protein 2, retinal	25794	https://www.ncbi.nlm.nih.gov/gene/?term=25794
MRC2	MRC2	mannose receptor C type 2	9902	https://www.ncbi.nlm.nih.gov/gene/?term=9902
TOMM34	TOMM34	translocase of outer mitochondrial membrane 34	10953	https://www.ncbi.nlm.nih.gov/gene/?term=10953
SNORD118	SNORD118	small nucleolar RNA, C/D box 118	727676	https://www.ncbi.nlm.nih.gov/gene/?term=727676
TOR3A	TOR3A	torsin family 3 member A	64222	https://www.ncbi.nlm.nih.gov/gene/?term=64222
RNU5D-1	RNU5D-1	RNA, U5D small nuclear 1	26830	https://www.ncbi.nlm.nih.gov/gene/?term=26830
ARL8B	ARL8B	ADP ribosylation factor like GTPase 8B	55207	https://www.ncbi.nlm.nih.gov/gene/?term=55207
DENND1B	DENND1B	DENN domain containing 1B	163486	https://www.ncbi.nlm.nih.gov/gene/?term=163486
TEX14	TEX14	testis expressed 14, intercellular bridge forming factor	56155	https://www.ncbi.nlm.nih.gov/gene/?term=56155
PMAIP1	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	5366	https://www.ncbi.nlm.nih.gov/gene/?term=5366
DCSTAMP	DCSTAMP	dendrocyte expressed seven transmembrane protein	81501	https://www.ncbi.nlm.nih.gov/gene/?term=81501
LOC101929538	LOC101929538	uncharacterized LOC101929538	101929538	https://www.ncbi.nlm.nih.gov/gene/?term=101929538
ANKLE2	ANKLE2	ankyrin repeat and LEM domain containing 2	23141	https://www.ncbi.nlm.nih.gov/gene/?term=23141
GIPR	GIPR	gastric inhibitory polypeptide receptor	2696	https://www.ncbi.nlm.nih.gov/gene/?term=2696
PIM1	PIM1	Pim-1 proto-oncogene, serine/threonine kinase	5292	https://www.ncbi.nlm.nih.gov/gene/?term=5292
RNU5A-1	RNU5A-1	RNA, U5A small nuclear 1	26831	https://www.ncbi.nlm.nih.gov/gene/?term=26831
RNU5F-1	RNU5F-1	RNA, U5F small nuclear 1	26828	https://www.ncbi.nlm.nih.gov/gene/?term=26828
COLEC12	COLEC12	collectin subfamily member 12	81035	https://www.ncbi.nlm.nih.gov/gene/?term=81035
LOC101928263	LOC101928263	uncharacterized LOC101928263	101928263	https://www.ncbi.nlm.nih.gov/gene/?term=101928263
GBP2	GBP2	guanylate binding protein 2	2634	https://www.ncbi.nlm.nih.gov/gene/?term=2634
P2RX7	P2RX7	purinergic receptor P2X 7	5027	https://www.ncbi.nlm.nih.gov/gene/?term=5027
THBD	THBD	thrombomodulin	7056	https://www.ncbi.nlm.nih.gov/gene/?term=7056
WNT1	WNT1	Wnt family member 1	7471	https://www.ncbi.nlm.nih.gov/gene/?term=7471
DOLK	DOLK	dolichol kinase	22845	https://www.ncbi.nlm.nih.gov/gene/?term=22845
PIM3	PIM3	Pim-3 proto-oncogene, serine/threonine kinase	415116	https://www.ncbi.nlm.nih.gov/gene/?term=415116
GPRC5A	GPRC5A	G protein-coupled receptor class C group 5 member A	9052	https://www.ncbi.nlm.nih.gov/gene/?term=9052
OTUD7B	OTUD7B	OTU deubiquitinase 7B	56957	https://www.ncbi.nlm.nih.gov/gene/?term=56957
RNVU1-7	RNVU1-7	RNA, variant U1 small nuclear 7	26864	https://www.ncbi.nlm.nih.gov/gene/?term=26864
CAMK1D	CAMK1D	calcium/calmodulin dependent protein kinase ID	57118	https://www.ncbi.nlm.nih.gov/gene/?term=57118
DCUN1D3	DCUN1D3	defective in cullin neddylation 1 domain containing 3	123879	https://www.ncbi.nlm.nih.gov/gene/?term=123879
SNORD13	SNORD13	small nucleolar RNA, C/D box 13	692084	https://www.ncbi.nlm.nih.gov/gene/?term=692084
XIAP	XIAP	X-linked inhibitor of apoptosis	331	https://www.ncbi.nlm.nih.gov/gene/?term=331
MIR7846	MIR7846	microRNA 7846	102465836	https://www.ncbi.nlm.nih.gov/gene/?term=102465836
SMS	SMS	spermine synthase	6611	https://www.ncbi.nlm.nih.gov/gene/?term=6611
BAMBI	BAMBI	BMP and activin membrane bound inhibitor	25805	https://www.ncbi.nlm.nih.gov/gene/?term=25805
RNVU1-14	RNVU1-14	RNA, variant U1 small nuclear 14	101954266	https://www.ncbi.nlm.nih.gov/gene/?term=101954266
RGCC	RGCC	regulator of cell cycle	28984	https://www.ncbi.nlm.nih.gov/gene/?term=28984
MFSD2A	MFSD2A	major facilitator superfamily domain containing 2A	84879	https://www.ncbi.nlm.nih.gov/gene/?term=84879
KLF2	KLF2	Kruppel like factor 2	10365	https://www.ncbi.nlm.nih.gov/gene/?term=10365
SHF	SHF	Src homology 2 domain containing F	90525	https://www.ncbi.nlm.nih.gov/gene/?term=90525
SDC4	SDC4	syndecan 4	6385	https://www.ncbi.nlm.nih.gov/gene/?term=6385
RNU5B-1	RNU5B-1	RNA, U5B small nuclear 1	26832	https://www.ncbi.nlm.nih.gov/gene/?term=26832
CALY	CALY	calcyon neuron specific vesicular protein	50632	https://www.ncbi.nlm.nih.gov/gene/?term=50632
CDK17	CDK17	cyclin dependent kinase 17	5128	https://www.ncbi.nlm.nih.gov/gene/?term=5128
B3GNT5	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	84002	https://www.ncbi.nlm.nih.gov/gene/?term=84002
FAM129A	FAM129A	family with sequence similarity 129 member A	116496	https://www.ncbi.nlm.nih.gov/gene/?term=116496
CAST	CAST	calpastatin	831	https://www.ncbi.nlm.nih.gov/gene/?term=831
NFATC1	NFATC1	nuclear factor of activated T cells 1	4772	https://www.ncbi.nlm.nih.gov/gene/?term=4772
CARD17	CARD17	caspase recruitment domain family member 17	440068	https://www.ncbi.nlm.nih.gov/gene/?term=440068
VASP	VASP	vasodilator stimulated phosphoprotein	7408	https://www.ncbi.nlm.nih.gov/gene/?term=7408
SARDH	SARDH	sarcosine dehydrogenase	1757	https://www.ncbi.nlm.nih.gov/gene/?term=1757
DUSP6	DUSP6	dual specificity phosphatase 6	1848	https://www.ncbi.nlm.nih.gov/gene/?term=1848
PTX3	PTX3	pentraxin 3	5806	https://www.ncbi.nlm.nih.gov/gene/?term=5806
NFKB2	NFKB2	nuclear factor kappa B subunit 2	4791	https://www.ncbi.nlm.nih.gov/gene/?term=4791
FAM57A	FAM57A	family with sequence similarity 57 member A	79850	https://www.ncbi.nlm.nih.gov/gene/?term=79850
RHOF	RHOF	ras homolog family member F, filopodia associated	54509	https://www.ncbi.nlm.nih.gov/gene/?term=54509
AMIGO2	AMIGO2	adhesion molecule with Ig like domain 2	347902	https://www.ncbi.nlm.nih.gov/gene/?term=347902
MIR4471	MIR4471	microRNA 4471	100616451	https://www.ncbi.nlm.nih.gov/gene/?term=100616451
LINC00941	LINC00941	long intergenic non-protein coding RNA 941	100287314	https://www.ncbi.nlm.nih.gov/gene/?term=100287314
LOC100507600	LOC100507600	uncharacterized LOC100507600	100507600	https://www.ncbi.nlm.nih.gov/gene/?term=100507600
ABCG2	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)	9429	https://www.ncbi.nlm.nih.gov/gene/?term=9429
VWA7	VWA7	von Willebrand factor A domain containing 7	80737	https://www.ncbi.nlm.nih.gov/gene/?term=80737
WSB2	WSB2	WD repeat and SOCS box containing 2	55884	https://www.ncbi.nlm.nih.gov/gene/?term=55884
TNFAIP3	TNFAIP3	TNF alpha induced protein 3	7128	https://www.ncbi.nlm.nih.gov/gene/?term=7128
P2RX1	P2RX1	purinergic receptor P2X 1	5023	https://www.ncbi.nlm.nih.gov/gene/?term=5023
MORF4L1	MORF4L1	mortality factor 4 like 1	10933	https://www.ncbi.nlm.nih.gov/gene/?term=10933
MIR3118-2	MIR3118-2	microRNA 3118-2	100422949	https://www.ncbi.nlm.nih.gov/gene/?term=100422949
F3	F3	coagulation factor III, tissue factor	2152	https://www.ncbi.nlm.nih.gov/gene/?term=2152
ZNF638	ZNF638	zinc finger protein 638	27332	https://www.ncbi.nlm.nih.gov/gene/?term=27332
PLEKHF2	PLEKHF2	pleckstrin homology and FYVE domain containing 2	79666	https://www.ncbi.nlm.nih.gov/gene/?term=79666
TP53BP2	TP53BP2	tumor protein p53 binding protein 2	7159	https://www.ncbi.nlm.nih.gov/gene/?term=7159
MIR8073	MIR8073	microRNA 8073	102465872	https://www.ncbi.nlm.nih.gov/gene/?term=102465872
LOC646652	LOC646652	integral membrane glycoprotein-like pseudogene	646652	https://www.ncbi.nlm.nih.gov/gene/?term=646652
FXYD2	FXYD2	FXYD domain containing ion transport regulator 2	486	https://www.ncbi.nlm.nih.gov/gene/?term=486
CAPG	CAPG	capping actin protein, gelsolin like	822	https://www.ncbi.nlm.nih.gov/gene/?term=822
ARAP2	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	116984	https://www.ncbi.nlm.nih.gov/gene/?term=116984
MAP1LC3B2	MAP1LC3B2	microtubule associated protein 1 light chain 3 beta 2	643246	https://www.ncbi.nlm.nih.gov/gene/?term=643246
COMMD4	COMMD4	COMM domain containing 4	54939	https://www.ncbi.nlm.nih.gov/gene/?term=54939
MATK	MATK	megakaryocyte-associated tyrosine kinase	4145	https://www.ncbi.nlm.nih.gov/gene/?term=4145
UBE2E2	UBE2E2	ubiquitin conjugating enzyme E2 E2	7325	https://www.ncbi.nlm.nih.gov/gene/?term=7325
EFHD2	EFHD2	EF-hand domain family member D2	79180	https://www.ncbi.nlm.nih.gov/gene/?term=79180
ASCL2	ASCL2	achaete-scute family bHLH transcription factor 2	430	https://www.ncbi.nlm.nih.gov/gene/?term=430
MALT1	MALT1	MALT1 paracaspase	10892	https://www.ncbi.nlm.nih.gov/gene/?term=10892
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	https://www.ncbi.nlm.nih.gov/gene/?term=141
DUSP5	DUSP5	dual specificity phosphatase 5	1847	https://www.ncbi.nlm.nih.gov/gene/?term=1847
HMGA1	HMGA1	high mobility group AT-hook 1	3159	https://www.ncbi.nlm.nih.gov/gene/?term=3159
TBK1	TBK1	TANK binding kinase 1	29110	https://www.ncbi.nlm.nih.gov/gene/?term=29110
SNN	SNN	stannin	8303	https://www.ncbi.nlm.nih.gov/gene/?term=8303
KCNMA1	KCNMA1	potassium calcium-activated channel subfamily M alpha 1	3778	https://www.ncbi.nlm.nih.gov/gene/?term=3778
LDLRAD3	LDLRAD3	low density lipoprotein receptor class A domain containing 3	143458	https://www.ncbi.nlm.nih.gov/gene/?term=143458
ABCC1	ABCC1	ATP binding cassette subfamily C member 1	4363	https://www.ncbi.nlm.nih.gov/gene/?term=4363
MIR5087	MIR5087	microRNA 5087	100847044	https://www.ncbi.nlm.nih.gov/gene/?term=100847044
TSPAN32	TSPAN32	tetraspanin 32	10077	https://www.ncbi.nlm.nih.gov/gene/?term=10077
RNVU1-4	RNVU1-4	RNA, variant U1 small nuclear 4	101954264	https://www.ncbi.nlm.nih.gov/gene/?term=101954264
LOC101929107	LOC101929107	uncharacterized LOC101929107	101929107	https://www.ncbi.nlm.nih.gov/gene/?term=101929107
BCL2A1	BCL2A1	BCL2 related protein A1	597	https://www.ncbi.nlm.nih.gov/gene/?term=597
FTH1	FTH1	ferritin heavy chain 1	2495	https://www.ncbi.nlm.nih.gov/gene/?term=2495
MIR3145	MIR3145	microRNA 3145	100423001	https://www.ncbi.nlm.nih.gov/gene/?term=100423001
LCP2	LCP2	lymphocyte cytosolic protein 2	3937	https://www.ncbi.nlm.nih.gov/gene/?term=3937
SLC8A3	SLC8A3	solute carrier family 8 member A3	6547	https://www.ncbi.nlm.nih.gov/gene/?term=6547
NFKBID	NFKBID	NFKB inhibitor delta	84807	https://www.ncbi.nlm.nih.gov/gene/?term=84807
STARD8	STARD8	StAR related lipid transfer domain containing 8	9754	https://www.ncbi.nlm.nih.gov/gene/?term=9754
MOB3B	MOB3B	MOB kinase activator 3B	79817	https://www.ncbi.nlm.nih.gov/gene/?term=79817
UBC	UBC	ubiquitin C	7316	https://www.ncbi.nlm.nih.gov/gene/?term=7316
ARHGAP31	ARHGAP31	Rho GTPase activating protein 31	57514	https://www.ncbi.nlm.nih.gov/gene/?term=57514
NCF2	NCF2	neutrophil cytosolic factor 2	4688	https://www.ncbi.nlm.nih.gov/gene/?term=4688
PKMYT1	PKMYT1	protein kinase, membrane associated tyrosine/threonine 1	9088	https://www.ncbi.nlm.nih.gov/gene/?term=9088
STAT5A	STAT5A	signal transducer and activator of transcription 5A	6776	https://www.ncbi.nlm.nih.gov/gene/?term=6776
AKT3	AKT3	AKT serine/threonine kinase 3	10000	https://www.ncbi.nlm.nih.gov/gene/?term=10000
TTC28-AS1	TTC28-AS1	TTC28 antisense RNA 1	284900	https://www.ncbi.nlm.nih.gov/gene/?term=284900
MIR193A	MIR193A	microRNA 193a	406968	https://www.ncbi.nlm.nih.gov/gene/?term=406968
PXN	PXN	paxillin	5829	https://www.ncbi.nlm.nih.gov/gene/?term=5829
TGFBR2	TGFBR2	transforming growth factor beta receptor 2	7048	https://www.ncbi.nlm.nih.gov/gene/?term=7048
RAB11FIP4	RAB11FIP4	RAB11 family interacting protein 4	84440	https://www.ncbi.nlm.nih.gov/gene/?term=84440
SGSH	SGSH	N-sulfoglucosamine sulfohydrolase	6448	https://www.ncbi.nlm.nih.gov/gene/?term=6448
EMP1	EMP1	epithelial membrane protein 1	2012	https://www.ncbi.nlm.nih.gov/gene/?term=2012
LOC102724094	LOC102724094	uncharacterized LOC102724094	102724094	https://www.ncbi.nlm.nih.gov/gene/?term=102724094
DUSP22	DUSP22	dual specificity phosphatase 22	56940	https://www.ncbi.nlm.nih.gov/gene/?term=56940
FLJ31104	FLJ31104	uncharacterized LOC441072	441072	https://www.ncbi.nlm.nih.gov/gene/?term=441072
EMP3	EMP3	epithelial membrane protein 3	2014	https://www.ncbi.nlm.nih.gov/gene/?term=2014
NRP1	NRP1	neuropilin 1	8829	https://www.ncbi.nlm.nih.gov/gene/?term=8829
FUOM	FUOM	fucose mutarotase	282969	https://www.ncbi.nlm.nih.gov/gene/?term=282969
HMOX2	HMOX2	heme oxygenase 2	3163	https://www.ncbi.nlm.nih.gov/gene/?term=3163
IFNB1	IFNB1	interferon beta 1	3456	https://www.ncbi.nlm.nih.gov/gene/?term=3456
RASSF3	RASSF3	Ras association domain family member 3	283349	https://www.ncbi.nlm.nih.gov/gene/?term=283349
CEP112	CEP112	centrosomal protein 112	201134	https://www.ncbi.nlm.nih.gov/gene/?term=201134
ACSM5	ACSM5	acyl-CoA synthetase medium chain family member 5	54988	https://www.ncbi.nlm.nih.gov/gene/?term=54988
HS3ST2	HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2	9956	https://www.ncbi.nlm.nih.gov/gene/?term=9956
HIC1	HIC1	HIC ZBTB transcriptional repressor 1	3090	https://www.ncbi.nlm.nih.gov/gene/?term=3090
AQP3	AQP3	aquaporin 3 (Gill blood group)	360	https://www.ncbi.nlm.nih.gov/gene/?term=360
ARPC2	ARPC2	actin related protein 2/3 complex subunit 2	10109	https://www.ncbi.nlm.nih.gov/gene/?term=10109
GLDN	GLDN	gliomedin	342035	https://www.ncbi.nlm.nih.gov/gene/?term=342035
DPEP2	DPEP2	dipeptidase 2	64174	https://www.ncbi.nlm.nih.gov/gene/?term=64174
SPP1	SPP1	secreted phosphoprotein 1	6696	https://www.ncbi.nlm.nih.gov/gene/?term=6696
ARHGDIA	ARHGDIA	Rho GDP dissociation inhibitor alpha	396	https://www.ncbi.nlm.nih.gov/gene/?term=396
KLF4	KLF4	Kruppel like factor 4	9314	https://www.ncbi.nlm.nih.gov/gene/?term=9314
LOC101927245	LOC101927245	NA	101927245	https://www.ncbi.nlm.nih.gov/gene/?term=101927245
RNF126P1	RNF126P1	ring finger protein 126 pseudogene 1	376412	https://www.ncbi.nlm.nih.gov/gene/?term=376412
RNVU1-3	RNVU1-3	RNA, variant U1 small nuclear 3	101954272	https://www.ncbi.nlm.nih.gov/gene/?term=101954272
EVPLL	EVPLL	envoplakin like	645027	https://www.ncbi.nlm.nih.gov/gene/?term=645027
DRAM1	DRAM1	DNA damage regulated autophagy modulator 1	55332	https://www.ncbi.nlm.nih.gov/gene/?term=55332
EPS8L2	EPS8L2	EPS8 like 2	64787	https://www.ncbi.nlm.nih.gov/gene/?term=64787
ATXN1	ATXN1	ataxin 1	6310	https://www.ncbi.nlm.nih.gov/gene/?term=6310
TP53I11	TP53I11	tumor protein p53 inducible protein 11	9537	https://www.ncbi.nlm.nih.gov/gene/?term=9537
MAFIP	MAFIP	MAFF interacting protein (pseudogene)	727764	https://www.ncbi.nlm.nih.gov/gene/?term=727764
BTG2	BTG2	BTG anti-proliferation factor 2	7832	https://www.ncbi.nlm.nih.gov/gene/?term=7832
CD300C	CD300C	CD300c molecule	10871	https://www.ncbi.nlm.nih.gov/gene/?term=10871
CELSR1	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1	9620	https://www.ncbi.nlm.nih.gov/gene/?term=9620
LOC101927673	LOC101927673	uncharacterized LOC101927673	101927673	https://www.ncbi.nlm.nih.gov/gene/?term=101927673
NTN1	NTN1	netrin 1	9423	https://www.ncbi.nlm.nih.gov/gene/?term=9423
SNHG4	SNHG4	small nucleolar RNA host gene 4	724102	https://www.ncbi.nlm.nih.gov/gene/?term=724102
AP3D1	AP3D1	adaptor related protein complex 3 subunit delta 1	8943	https://www.ncbi.nlm.nih.gov/gene/?term=8943
SSPN	SSPN	sarcospan	8082	https://www.ncbi.nlm.nih.gov/gene/?term=8082
TRAF4	TRAF4	TNF receptor associated factor 4	9618	https://www.ncbi.nlm.nih.gov/gene/?term=9618
SPAG1	SPAG1	sperm associated antigen 1	6674	https://www.ncbi.nlm.nih.gov/gene/?term=6674
LOC101928465	LOC101928465	uncharacterized LOC101928465	101928465	https://www.ncbi.nlm.nih.gov/gene/?term=101928465
PHLDA2	PHLDA2	pleckstrin homology like domain family A member 2	7262	https://www.ncbi.nlm.nih.gov/gene/?term=7262
B4GALT1	B4GALT1	beta-1,4-galactosyltransferase 1	2683	https://www.ncbi.nlm.nih.gov/gene/?term=2683
SNORD3D	SNORD3D	small nucleolar RNA, C/D box 3D	780854	https://www.ncbi.nlm.nih.gov/gene/?term=780854
DCLK2	DCLK2	doublecortin like kinase 2	166614	https://www.ncbi.nlm.nih.gov/gene/?term=166614
TUBGCP3	TUBGCP3	tubulin gamma complex associated protein 3	10426	https://www.ncbi.nlm.nih.gov/gene/?term=10426
CTSB	CTSB	cathepsin B	1508	https://www.ncbi.nlm.nih.gov/gene/?term=1508
TMEM79	TMEM79	transmembrane protein 79	84283	https://www.ncbi.nlm.nih.gov/gene/?term=84283
RNU11	RNU11	RNA, U11 small nuclear	26824	https://www.ncbi.nlm.nih.gov/gene/?term=26824
LRP5	LRP5	LDL receptor related protein 5	4041	https://www.ncbi.nlm.nih.gov/gene/?term=4041
TUBB6	TUBB6	tubulin beta 6 class V	84617	https://www.ncbi.nlm.nih.gov/gene/?term=84617
MAML2	MAML2	mastermind like transcriptional coactivator 2	84441	https://www.ncbi.nlm.nih.gov/gene/?term=84441
RHOG	RHOG	ras homolog family member G	391	https://www.ncbi.nlm.nih.gov/gene/?term=391
LMLN	LMLN	leishmanolysin like peptidase	89782	https://www.ncbi.nlm.nih.gov/gene/?term=89782
MFSD10	MFSD10	major facilitator superfamily domain containing 10	10227	https://www.ncbi.nlm.nih.gov/gene/?term=10227
TUB	TUB	tubby bipartite transcription factor	7275	https://www.ncbi.nlm.nih.gov/gene/?term=7275
ZC3H12C	ZC3H12C	zinc finger CCCH-type containing 12C	85463	https://www.ncbi.nlm.nih.gov/gene/?term=85463
SRC	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	6714	https://www.ncbi.nlm.nih.gov/gene/?term=6714
DYRK1A	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	1859	https://www.ncbi.nlm.nih.gov/gene/?term=1859
IGFBP6	IGFBP6	insulin like growth factor binding protein 6	3489	https://www.ncbi.nlm.nih.gov/gene/?term=3489
MCL1	MCL1	MCL1, BCL2 family apoptosis regulator	4170	https://www.ncbi.nlm.nih.gov/gene/?term=4170
FCGR2A	FCGR2A	Fc fragment of IgG receptor IIa	2212	https://www.ncbi.nlm.nih.gov/gene/?term=2212
LINC00528	LINC00528	long intergenic non-protein coding RNA 528	200298	https://www.ncbi.nlm.nih.gov/gene/?term=200298
UCHL1	UCHL1	ubiquitin C-terminal hydrolase L1	7345	https://www.ncbi.nlm.nih.gov/gene/?term=7345
WDR41	WDR41	WD repeat domain 41	55255	https://www.ncbi.nlm.nih.gov/gene/?term=55255
KLC1	KLC1	kinesin light chain 1	3831	https://www.ncbi.nlm.nih.gov/gene/?term=3831
LOC101929003	LOC101929003	uncharacterized LOC101929003	101929003	https://www.ncbi.nlm.nih.gov/gene/?term=101929003
SKIL	SKIL	SKI like proto-oncogene	6498	https://www.ncbi.nlm.nih.gov/gene/?term=6498
PRCD	PRCD	photoreceptor disc component	768206	https://www.ncbi.nlm.nih.gov/gene/?term=768206
ASB2	ASB2	ankyrin repeat and SOCS box containing 2	51676	https://www.ncbi.nlm.nih.gov/gene/?term=51676
SLC7A5P1	SLC7A5P1	solute carrier family 7 member 5 pseudogene 1	81893	https://www.ncbi.nlm.nih.gov/gene/?term=81893
GANAB	GANAB	glucosidase II alpha subunit	23193	https://www.ncbi.nlm.nih.gov/gene/?term=23193
IST1	IST1	IST1, ESCRT-III associated factor	9798	https://www.ncbi.nlm.nih.gov/gene/?term=9798
KCNK4	KCNK4	potassium two pore domain channel subfamily K member 4	50801	https://www.ncbi.nlm.nih.gov/gene/?term=50801
