userId	geneSymbol	geneName	entrezgene	score	gLink
ABCD2	ABCD2	ATP binding cassette subfamily D member 2	225	0.176068032325982	https://www.ncbi.nlm.nih.gov/gene/?term=225
ABCD4	ABCD4	ATP binding cassette subfamily D member 4	5826	0.040609659319516	https://www.ncbi.nlm.nih.gov/gene/?term=5826
ABCF1	ABCF1	ATP binding cassette subfamily F member 1	23	-0.161492469584036	https://www.ncbi.nlm.nih.gov/gene/?term=23
ABCF2	ABCF2	ATP binding cassette subfamily F member 2	10061	-0.244738662740873	https://www.ncbi.nlm.nih.gov/gene/?term=10061
ABCF3	ABCF3	ATP binding cassette subfamily F member 3	55324	-0.0726461163539396	https://www.ncbi.nlm.nih.gov/gene/?term=55324
ABCG2	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)	9429	0.0261421603711483	https://www.ncbi.nlm.nih.gov/gene/?term=9429
ABHD1	ABHD1	abhydrolase domain containing 1	84696	0.0262883174178457	https://www.ncbi.nlm.nih.gov/gene/?term=84696
ABHD10	ABHD10	abhydrolase domain containing 10	55347	0.240579571351194	https://www.ncbi.nlm.nih.gov/gene/?term=55347
ABHD11	ABHD11	abhydrolase domain containing 11	83451	0.137842089639614	https://www.ncbi.nlm.nih.gov/gene/?term=83451
ABHD12B	ABHD12B	abhydrolase domain containing 12B	145447	0.0772006586316721	https://www.ncbi.nlm.nih.gov/gene/?term=145447
ABHD13	ABHD13	abhydrolase domain containing 13	84945	0.208646124710439	https://www.ncbi.nlm.nih.gov/gene/?term=84945
ABHD14A	ABHD14A	abhydrolase domain containing 14A	25864	-0.221499354271393	https://www.ncbi.nlm.nih.gov/gene/?term=25864
ABHD16A	ABHD16A	abhydrolase domain containing 16A	7920	0.102258866017423	https://www.ncbi.nlm.nih.gov/gene/?term=7920
ABHD17B	ABHD17B	abhydrolase domain containing 17B	51104	-0.119359578989371	https://www.ncbi.nlm.nih.gov/gene/?term=51104
ABHD17C	ABHD17C	abhydrolase domain containing 17C	58489	0.0346499269073507	https://www.ncbi.nlm.nih.gov/gene/?term=58489
ABHD2	ABHD2	abhydrolase domain containing 2	11057	0.150261108548065	https://www.ncbi.nlm.nih.gov/gene/?term=11057
ABHD3	ABHD3	abhydrolase domain containing 3	171586	0.0337691870969296	https://www.ncbi.nlm.nih.gov/gene/?term=171586
ABHD4	ABHD4	abhydrolase domain containing 4	63874	0.142166916239335	https://www.ncbi.nlm.nih.gov/gene/?term=63874
ABHD5	ABHD5	abhydrolase domain containing 5	51099	0.0708424079820382	https://www.ncbi.nlm.nih.gov/gene/?term=51099
ABHD6	ABHD6	abhydrolase domain containing 6	57406	0.0404054968193324	https://www.ncbi.nlm.nih.gov/gene/?term=57406
ABHD8	ABHD8	abhydrolase domain containing 8	79575	0.0626484759605779	https://www.ncbi.nlm.nih.gov/gene/?term=79575
ABI1	ABI1	abl interactor 1	10006	0.124078149245286	https://www.ncbi.nlm.nih.gov/gene/?term=10006
ABI2	ABI2	abl interactor 2	10152	0.226340601110911	https://www.ncbi.nlm.nih.gov/gene/?term=10152
ABI3BP	ABI3BP	ABI family member 3 binding protein	25890	-0.15129071685129	https://www.ncbi.nlm.nih.gov/gene/?term=25890
ABL1	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase	25	-0.124481826864492	https://www.ncbi.nlm.nih.gov/gene/?term=25
ABL2	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase	27	-0.149681228705854	https://www.ncbi.nlm.nih.gov/gene/?term=27
ABLIM1	ABLIM1	actin binding LIM protein 1	3983	0.500233723215273	https://www.ncbi.nlm.nih.gov/gene/?term=3983
ABLIM3	ABLIM3	actin binding LIM protein family member 3	22885	-0.0483829272157108	https://www.ncbi.nlm.nih.gov/gene/?term=22885
ABRACL	ABRACL	ABRA C-terminal like	58527	0.136726156788047	https://www.ncbi.nlm.nih.gov/gene/?term=58527
ABT1	ABT1	activator of basal transcription 1	29777	0.0653613623987375	https://www.ncbi.nlm.nih.gov/gene/?term=29777
ABTB1	ABTB1	ankyrin repeat and BTB domain containing 1	80325	0.29250417495169	https://www.ncbi.nlm.nih.gov/gene/?term=80325
ABTB2	ABTB2	ankyrin repeat and BTB domain containing 2	25841	-0.00854184576146586	https://www.ncbi.nlm.nih.gov/gene/?term=25841
ACAA1	ACAA1	acetyl-CoA acyltransferase 1	30	-0.0502184520422484	https://www.ncbi.nlm.nih.gov/gene/?term=30
ACAA2	ACAA2	acetyl-CoA acyltransferase 2	10449	0.0366242183038181	https://www.ncbi.nlm.nih.gov/gene/?term=10449
ACACB	ACACB	acetyl-CoA carboxylase beta	32	-0.164471820835063	https://www.ncbi.nlm.nih.gov/gene/?term=32
ACAD10	ACAD10	acyl-CoA dehydrogenase family member 10	80724	0.263986278368498	https://www.ncbi.nlm.nih.gov/gene/?term=80724
ACAD11	ACAD11	acyl-CoA dehydrogenase family member 11	84129	0.0695630543028971	https://www.ncbi.nlm.nih.gov/gene/?term=84129
ACAD8	ACAD8	acyl-CoA dehydrogenase family member 8	27034	0.0126036851140343	https://www.ncbi.nlm.nih.gov/gene/?term=27034
ACAD9	ACAD9	acyl-CoA dehydrogenase family member 9	28976	-0.185956685487597	https://www.ncbi.nlm.nih.gov/gene/?term=28976
ACADL	ACADL	acyl-CoA dehydrogenase long chain	33	-0.480267345335368	https://www.ncbi.nlm.nih.gov/gene/?term=33
ACADM	ACADM	acyl-CoA dehydrogenase medium chain	34	-0.0618217669530513	https://www.ncbi.nlm.nih.gov/gene/?term=34
ACADS	ACADS	acyl-CoA dehydrogenase short chain	35	0.239688362445003	https://www.ncbi.nlm.nih.gov/gene/?term=35
ACAP1	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	9744	0.187125260273268	https://www.ncbi.nlm.nih.gov/gene/?term=9744
ACAP2	ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2	23527	0.00322398255940409	https://www.ncbi.nlm.nih.gov/gene/?term=23527
ACAT1	ACAT1	acetyl-CoA acetyltransferase 1	38	-0.0872701704102024	https://www.ncbi.nlm.nih.gov/gene/?term=38
ACBD3	ACBD3	acyl-CoA binding domain containing 3	64746	0.089344010545424	https://www.ncbi.nlm.nih.gov/gene/?term=64746
ACBD4	ACBD4	acyl-CoA binding domain containing 4	79777	-0.0675558139481099	https://www.ncbi.nlm.nih.gov/gene/?term=79777
ACBD5	ACBD5	acyl-CoA binding domain containing 5	91452	-0.134206033404465	https://www.ncbi.nlm.nih.gov/gene/?term=91452
ACBD6	ACBD6	acyl-CoA binding domain containing 6	84320	0.112770297469227	https://www.ncbi.nlm.nih.gov/gene/?term=84320
ACBD7	ACBD7	acyl-CoA binding domain containing 7	414149	0.636058601770607	https://www.ncbi.nlm.nih.gov/gene/?term=414149
ACD	ACD	ACD, shelterin complex subunit and telomerase recruitment factor	65057	0.192436037092843	https://www.ncbi.nlm.nih.gov/gene/?term=65057
ACER2	ACER2	alkaline ceramidase 2	340485	0.0430693577251861	https://www.ncbi.nlm.nih.gov/gene/?term=340485
ACER3	ACER3	alkaline ceramidase 3	55331	0.0952415480984419	https://www.ncbi.nlm.nih.gov/gene/?term=55331
ACHE	ACHE	acetylcholinesterase (Cartwright blood group)	43	-0.215410308599686	https://www.ncbi.nlm.nih.gov/gene/?term=43
ACLY	ACLY	ATP citrate lyase	47	-0.0322656112056221	https://www.ncbi.nlm.nih.gov/gene/?term=47
ACO2	ACO2	aconitase 2	50	-0.0792759592604773	https://www.ncbi.nlm.nih.gov/gene/?term=50
ACOT1	ACOT1	acyl-CoA thioesterase 1	641371	0.107493374014264	https://www.ncbi.nlm.nih.gov/gene/?term=641371
ACOT11	ACOT11	acyl-CoA thioesterase 11	26027	0.069795572405548	https://www.ncbi.nlm.nih.gov/gene/?term=26027
ACOT12	ACOT12	acyl-CoA thioesterase 12	134526	0.573541665003506	https://www.ncbi.nlm.nih.gov/gene/?term=134526
ACOT13	ACOT13	acyl-CoA thioesterase 13	55856	0.0476769957273939	https://www.ncbi.nlm.nih.gov/gene/?term=55856
ACOT4	ACOT4	acyl-CoA thioesterase 4	122970	0.0782884421657393	https://www.ncbi.nlm.nih.gov/gene/?term=122970
ACOT8	ACOT8	acyl-CoA thioesterase 8	10005	0.0325643500060993	https://www.ncbi.nlm.nih.gov/gene/?term=10005
ACOT9	ACOT9	acyl-CoA thioesterase 9	23597	0.128974847946583	https://www.ncbi.nlm.nih.gov/gene/?term=23597
ACOX1	ACOX1	acyl-CoA oxidase 1	51	0.0838568287425649	https://www.ncbi.nlm.nih.gov/gene/?term=51
ACOX3	ACOX3	acyl-CoA oxidase 3, pristanoyl	8310	-0.0618389715273161	https://www.ncbi.nlm.nih.gov/gene/?term=8310
ACP2	ACP2	acid phosphatase 2, lysosomal	53	-0.245202904489157	https://www.ncbi.nlm.nih.gov/gene/?term=53
ACP5	ACP5	acid phosphatase 5, tartrate resistant	54	0.0411476191843099	https://www.ncbi.nlm.nih.gov/gene/?term=54
ACP6	ACP6	acid phosphatase 6, lysophosphatidic	51205	-0.00225571552932154	https://www.ncbi.nlm.nih.gov/gene/?term=51205
ACPP	ACPP	acid phosphatase, prostate	55	0.0948114896512807	https://www.ncbi.nlm.nih.gov/gene/?term=55
ACSL1	ACSL1	acyl-CoA synthetase long chain family member 1	2180	-0.0239440758437272	https://www.ncbi.nlm.nih.gov/gene/?term=2180
ACSL3	ACSL3	acyl-CoA synthetase long chain family member 3	2181	0.153296047899103	https://www.ncbi.nlm.nih.gov/gene/?term=2181
ACSL4	ACSL4	acyl-CoA synthetase long chain family member 4	2182	0.165574359010066	https://www.ncbi.nlm.nih.gov/gene/?term=2182
ACSL5	ACSL5	acyl-CoA synthetase long chain family member 5	51703	-0.14328050684679	https://www.ncbi.nlm.nih.gov/gene/?term=51703
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	-0.117713615256666	https://www.ncbi.nlm.nih.gov/gene/?term=116285
ACSM3	ACSM3	acyl-CoA synthetase medium chain family member 3	6296	0.11491300123957	https://www.ncbi.nlm.nih.gov/gene/?term=6296
ACSM5	ACSM5	acyl-CoA synthetase medium chain family member 5	54988	-0.00496513701224818	https://www.ncbi.nlm.nih.gov/gene/?term=54988
ACSS1	ACSS1	acyl-CoA synthetase short chain family member 1	84532	0.0632991362902793	https://www.ncbi.nlm.nih.gov/gene/?term=84532
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	0.201101071751524	https://www.ncbi.nlm.nih.gov/gene/?term=55902
ACTL10	ACTL10	actin like 10	170487	-0.074589201630528	https://www.ncbi.nlm.nih.gov/gene/?term=170487
ACTL6A	ACTL6A	actin like 6A	86	0.133810896824367	https://www.ncbi.nlm.nih.gov/gene/?term=86
ACTL6B	ACTL6B	actin like 6B	51412	0.481086888157509	https://www.ncbi.nlm.nih.gov/gene/?term=51412
ACTN1	ACTN1	actinin alpha 1	87	0.0857080143555998	https://www.ncbi.nlm.nih.gov/gene/?term=87
ACTN2	ACTN2	actinin alpha 2	88	-0.132473491270205	https://www.ncbi.nlm.nih.gov/gene/?term=88
ACTN4	ACTN4	actinin alpha 4	81	-0.0156853854825737	https://www.ncbi.nlm.nih.gov/gene/?term=81
ACTR10	ACTR10	actin related protein 10	55860	0.0821369109916401	https://www.ncbi.nlm.nih.gov/gene/?term=55860
ACTR1A	ACTR1A	actin related protein 1A	10121	0.0233319408633434	https://www.ncbi.nlm.nih.gov/gene/?term=10121
ACTR1B	ACTR1B	actin related protein 1B	10120	-0.167899414638509	https://www.ncbi.nlm.nih.gov/gene/?term=10120
ACTR2	ACTR2	actin related protein 2	10097	0.152345540295259	https://www.ncbi.nlm.nih.gov/gene/?term=10097
ACTR3	ACTR3	actin related protein 3	10096	0.101679136425478	https://www.ncbi.nlm.nih.gov/gene/?term=10096
ACTR3B	ACTR3B	actin related protein 3B	57180	0.352556687990581	https://www.ncbi.nlm.nih.gov/gene/?term=57180
ACTR3C	ACTR3C	actin related protein 3C	653857	-0.057686529484145	https://www.ncbi.nlm.nih.gov/gene/?term=653857
ACTR5	ACTR5	actin related protein 5	79913	-0.250240507953885	https://www.ncbi.nlm.nih.gov/gene/?term=79913
ACTR6	ACTR6	actin related protein 6	64431	0.0655012671220751	https://www.ncbi.nlm.nih.gov/gene/?term=64431
ACTR8	ACTR8	actin related protein 8	93973	0.00760288649846519	https://www.ncbi.nlm.nih.gov/gene/?term=93973
ACTRT3	ACTRT3	actin related protein T3	84517	-0.00293291647931994	https://www.ncbi.nlm.nih.gov/gene/?term=84517
ACVR1B	ACVR1B	activin A receptor type 1B	91	0.326735443366491	https://www.ncbi.nlm.nih.gov/gene/?term=91
ACVR1C	ACVR1C	activin A receptor type 1C	130399	0.269173982882324	https://www.ncbi.nlm.nih.gov/gene/?term=130399
ACVR2A	ACVR2A	activin A receptor type 2A	92	0.0542951753713201	https://www.ncbi.nlm.nih.gov/gene/?term=92
ACVR2B-AS1	ACVR2B-AS1	ACVR2B antisense RNA 1	100128640	0.00283748082853748	https://www.ncbi.nlm.nih.gov/gene/?term=100128640
ACY1	ACY1	aminoacylase 1	95	0.074542914801508	https://www.ncbi.nlm.nih.gov/gene/?term=95
ACYP1	ACYP1	acylphosphatase 1	97	-0.201037776764488	https://www.ncbi.nlm.nih.gov/gene/?term=97
ACYP2	ACYP2	acylphosphatase 2	98	-0.0359318231883123	https://www.ncbi.nlm.nih.gov/gene/?term=98
ADA	ADA	adenosine deaminase	100	0.00274107257743692	https://www.ncbi.nlm.nih.gov/gene/?term=100
ADAM10	ADAM10	ADAM metallopeptidase domain 10	102	0.15063351865185	https://www.ncbi.nlm.nih.gov/gene/?term=102
ADAM11	ADAM11	ADAM metallopeptidase domain 11	4185	0.24558771788431	https://www.ncbi.nlm.nih.gov/gene/?term=4185
ADAM15	ADAM15	ADAM metallopeptidase domain 15	8751	0.0716192269668795	https://www.ncbi.nlm.nih.gov/gene/?term=8751
ADAM17	ADAM17	ADAM metallopeptidase domain 17	6868	-0.0597405982857472	https://www.ncbi.nlm.nih.gov/gene/?term=6868
ADAM19	ADAM19	ADAM metallopeptidase domain 19	8728	0.393771477299702	https://www.ncbi.nlm.nih.gov/gene/?term=8728
ADAM22	ADAM22	ADAM metallopeptidase domain 22	53616	0.156477593773382	https://www.ncbi.nlm.nih.gov/gene/?term=53616
ADAM23	ADAM23	ADAM metallopeptidase domain 23	8745	0.099183943742754	https://www.ncbi.nlm.nih.gov/gene/?term=8745
ADAM28	ADAM28	ADAM metallopeptidase domain 28	10863	-0.226643628025265	https://www.ncbi.nlm.nih.gov/gene/?term=10863
ADAM32	ADAM32	ADAM metallopeptidase domain 32	203102	0.301875245254281	https://www.ncbi.nlm.nih.gov/gene/?term=203102
ADAMDEC1	ADAMDEC1	ADAM like decysin 1	27299	-0.474788786484788	https://www.ncbi.nlm.nih.gov/gene/?term=27299
ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	9510	0.119022608108171	https://www.ncbi.nlm.nih.gov/gene/?term=9510
ADAMTS10	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	81794	-0.0239993418419431	https://www.ncbi.nlm.nih.gov/gene/?term=81794
ADAMTS14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	140766	0.438830791503781	https://www.ncbi.nlm.nih.gov/gene/?term=140766
ADAMTS17	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17	170691	0.382957311533851	https://www.ncbi.nlm.nih.gov/gene/?term=170691
ADAMTS2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	9509	-0.109340080194688	https://www.ncbi.nlm.nih.gov/gene/?term=9509
ADAMTS3	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	9508	-0.108917379643468	https://www.ncbi.nlm.nih.gov/gene/?term=9508
ADAMTS5	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	11096	-0.215277716373958	https://www.ncbi.nlm.nih.gov/gene/?term=11096
ADAMTS6	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	11174	0.205087440122582	https://www.ncbi.nlm.nih.gov/gene/?term=11174
ADAMTS8	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	11095	0.0329227414292469	https://www.ncbi.nlm.nih.gov/gene/?term=11095
ADAMTSL4	ADAMTSL4	ADAMTS like 4	54507	-0.0237694049324104	https://www.ncbi.nlm.nih.gov/gene/?term=54507
ADAP1	ADAP1	ArfGAP with dual PH domains 1	11033	0.0469628104624188	https://www.ncbi.nlm.nih.gov/gene/?term=11033
ADAP2	ADAP2	ArfGAP with dual PH domains 2	55803	0.140696266472491	https://www.ncbi.nlm.nih.gov/gene/?term=55803
ADAR	ADAR	adenosine deaminase, RNA specific	103	0.053412212776485	https://www.ncbi.nlm.nih.gov/gene/?term=103
ADARB1	ADARB1	adenosine deaminase, RNA specific B1	104	0.237584626887582	https://www.ncbi.nlm.nih.gov/gene/?term=104
ADAT1	ADAT1	adenosine deaminase, tRNA specific 1	23536	-0.0268136693879287	https://www.ncbi.nlm.nih.gov/gene/?term=23536
ADAT2	ADAT2	adenosine deaminase, tRNA specific 2	134637	-0.0863988390864726	https://www.ncbi.nlm.nih.gov/gene/?term=134637
ADAT3	ADAT3	adenosine deaminase, tRNA specific 3	113179	0.31473247507365	https://www.ncbi.nlm.nih.gov/gene/?term=113179
ADCK1	ADCK1	aarF domain containing kinase 1	57143	-0.256247764732733	https://www.ncbi.nlm.nih.gov/gene/?term=57143
ADCK2	ADCK2	aarF domain containing kinase 2	90956	-0.00860640936681021	https://www.ncbi.nlm.nih.gov/gene/?term=90956
ADCK5	ADCK5	aarF domain containing kinase 5	203054	0.119219794292041	https://www.ncbi.nlm.nih.gov/gene/?term=203054
ADCY2	ADCY2	adenylate cyclase 2	108	0.162083132179284	https://www.ncbi.nlm.nih.gov/gene/?term=108
ADCY3	ADCY3	adenylate cyclase 3	109	-0.00849217378860952	https://www.ncbi.nlm.nih.gov/gene/?term=109
ADCY9	ADCY9	adenylate cyclase 9	115	0.272801583291519	https://www.ncbi.nlm.nih.gov/gene/?term=115
ADD1	ADD1	adducin 1	118	0.309404765550243	https://www.ncbi.nlm.nih.gov/gene/?term=118
ADD2	ADD2	adducin 2	119	-0.0879565443304447	https://www.ncbi.nlm.nih.gov/gene/?term=119
ADD3-AS1	ADD3-AS1	ADD3 antisense RNA 1	100505933	-0.231023501974812	https://www.ncbi.nlm.nih.gov/gene/?term=100505933
ADGB	ADGB	androglobin	79747	-0.302224008358903	https://www.ncbi.nlm.nih.gov/gene/?term=79747
ADH5	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	-0.107295100686473	https://www.ncbi.nlm.nih.gov/gene/?term=128
ADHFE1	ADHFE1	alcohol dehydrogenase, iron containing 1	137872	0.010789980313152	https://www.ncbi.nlm.nih.gov/gene/?term=137872
ADIPOR1	ADIPOR1	adiponectin receptor 1	51094	0.155099734269055	https://www.ncbi.nlm.nih.gov/gene/?term=51094
ADIPOR2	ADIPOR2	adiponectin receptor 2	79602	0.0587969378247127	https://www.ncbi.nlm.nih.gov/gene/?term=79602
ADM	ADM	adrenomedullin	133	0.0912843484972288	https://www.ncbi.nlm.nih.gov/gene/?term=133
ADM2	ADM2	adrenomedullin 2	79924	0.782852311284152	https://www.ncbi.nlm.nih.gov/gene/?term=79924
ADM5	ADM5	adrenomedullin 5 (putative)	199800	-0.857494716211725	https://www.ncbi.nlm.nih.gov/gene/?term=199800
ADNP	ADNP	activity dependent neuroprotector homeobox	23394	-0.0674282551396513	https://www.ncbi.nlm.nih.gov/gene/?term=23394
ADNP2	ADNP2	ADNP homeobox 2	22850	0.308631176321052	https://www.ncbi.nlm.nih.gov/gene/?term=22850
ADO	ADO	2-aminoethanethiol dioxygenase	84890	0.028280642477413	https://www.ncbi.nlm.nih.gov/gene/?term=84890
ADPGK	ADPGK	ADP dependent glucokinase	83440	-0.033664678272376	https://www.ncbi.nlm.nih.gov/gene/?term=83440
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	0.0232935401037378	https://www.ncbi.nlm.nih.gov/gene/?term=141
ADPRHL2	ADPRHL2	ADP-ribosylhydrolase like 2	54936	0.161864495769766	https://www.ncbi.nlm.nih.gov/gene/?term=54936
ADPRM	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	56985	-0.0484581623813326	https://www.ncbi.nlm.nih.gov/gene/?term=56985
ADRA1B	ADRA1B	adrenoceptor alpha 1B	147	0.0782465699206582	https://www.ncbi.nlm.nih.gov/gene/?term=147
ADRA1D	ADRA1D	adrenoceptor alpha 1D	146	-0.106212785720228	https://www.ncbi.nlm.nih.gov/gene/?term=146
ADRA2A	ADRA2A	adrenoceptor alpha 2A	150	0.0324673732426869	https://www.ncbi.nlm.nih.gov/gene/?term=150
ADRA2B	ADRA2B	adrenoceptor alpha 2B	151	-0.059962022980391	https://www.ncbi.nlm.nih.gov/gene/?term=151
ADRB1	ADRB1	adrenoceptor beta 1	153	0.387851122635777	https://www.ncbi.nlm.nih.gov/gene/?term=153
ADRB2	ADRB2	adrenoceptor beta 2	154	-0.187738907094768	https://www.ncbi.nlm.nih.gov/gene/?term=154
ADRM1	ADRM1	adhesion regulating molecule 1	11047	0.0741815798803285	https://www.ncbi.nlm.nih.gov/gene/?term=11047
ADSL	ADSL	adenylosuccinate lyase	158	0.0521448473919115	https://www.ncbi.nlm.nih.gov/gene/?term=158
ADSS	ADSS	adenylosuccinate synthase	159	0.0904629050113218	https://www.ncbi.nlm.nih.gov/gene/?term=159
ADSSL1	ADSSL1	adenylosuccinate synthase like 1	122622	0.205135081161771	https://www.ncbi.nlm.nih.gov/gene/?term=122622
ADTRP	ADTRP	androgen dependent TFPI regulating protein	84830	-0.111065244120552	https://www.ncbi.nlm.nih.gov/gene/?term=84830
AEBP2	AEBP2	AE binding protein 2	121536	-0.0773102965707286	https://www.ncbi.nlm.nih.gov/gene/?term=121536
AES	AES	amino-terminal enhancer of split	166	0.261000891642599	https://www.ncbi.nlm.nih.gov/gene/?term=166
AFAP1L1	AFAP1L1	actin filament associated protein 1 like 1	134265	0.14440700229911	https://www.ncbi.nlm.nih.gov/gene/?term=134265
AFF2	AFF2	AF4/FMR2 family member 2	2334	-0.246821538927193	https://www.ncbi.nlm.nih.gov/gene/?term=2334
AFF3	AFF3	AF4/FMR2 family member 3	3899	0.406504636497578	https://www.ncbi.nlm.nih.gov/gene/?term=3899
AFF4	AFF4	AF4/FMR2 family member 4	27125	0.0203449713979004	https://www.ncbi.nlm.nih.gov/gene/?term=27125
AFG3L1P	AFG3L1P	AFG3 like matrix AAA peptidase subunit 1, pseudogene	172	0.1746375971849	https://www.ncbi.nlm.nih.gov/gene/?term=172
