userId	geneSymbol	geneName	entrezgene	gLink
NAMPT	NAMPT	nicotinamide phosphoribosyltransferase	10135	https://www.ncbi.nlm.nih.gov/gene/?term=10135
FCRLA	FCRLA	Fc receptor like A	84824	https://www.ncbi.nlm.nih.gov/gene/?term=84824
RHOH	RHOH	ras homolog family member H	399	https://www.ncbi.nlm.nih.gov/gene/?term=399
NLRC5	NLRC5	NLR family CARD domain containing 5	84166	https://www.ncbi.nlm.nih.gov/gene/?term=84166
HIST1H2BC	HIST1H2BC	histone cluster 1 H2B family member c	8347	https://www.ncbi.nlm.nih.gov/gene/?term=8347
G0S2	G0S2	G0/G1 switch 2	50486	https://www.ncbi.nlm.nih.gov/gene/?term=50486
APOBEC3G	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G	60489	https://www.ncbi.nlm.nih.gov/gene/?term=60489
RNASEL	RNASEL	ribonuclease L	6041	https://www.ncbi.nlm.nih.gov/gene/?term=6041
HIST1H4F	HIST1H4F	histone cluster 1 H4 family member f	8361	https://www.ncbi.nlm.nih.gov/gene/?term=8361
EIF2AK2	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2	5610	https://www.ncbi.nlm.nih.gov/gene/?term=5610
MNDA	MNDA	myeloid cell nuclear differentiation antigen	4332	https://www.ncbi.nlm.nih.gov/gene/?term=4332
ADPRHL2	ADPRHL2	ADP-ribosylhydrolase like 2	54936	https://www.ncbi.nlm.nih.gov/gene/?term=54936
PGM1	PGM1	phosphoglucomutase 1	5236	https://www.ncbi.nlm.nih.gov/gene/?term=5236
RICTOR	RICTOR	RPTOR independent companion of MTOR complex 2	253260	https://www.ncbi.nlm.nih.gov/gene/?term=253260
CASP10	CASP10	caspase 10	843	https://www.ncbi.nlm.nih.gov/gene/?term=843
SERPING1	SERPING1	serpin family G member 1	710	https://www.ncbi.nlm.nih.gov/gene/?term=710
CIR1	CIR1	corepressor interacting with RBPJ, 1	9541	https://www.ncbi.nlm.nih.gov/gene/?term=9541
SLC16A10	SLC16A10	solute carrier family 16 member 10	117247	https://www.ncbi.nlm.nih.gov/gene/?term=117247
AK4	AK4	adenylate kinase 4	205	https://www.ncbi.nlm.nih.gov/gene/?term=205
SP140L	SP140L	SP140 nuclear body protein like	93349	https://www.ncbi.nlm.nih.gov/gene/?term=93349
GBP1P1	GBP1P1	guanylate binding protein 1 pseudogene 1	400759	https://www.ncbi.nlm.nih.gov/gene/?term=400759
PPIL3	PPIL3	peptidylprolyl isomerase like 3	53938	https://www.ncbi.nlm.nih.gov/gene/?term=53938
POLR1B	POLR1B	RNA polymerase I subunit B	84172	https://www.ncbi.nlm.nih.gov/gene/?term=84172
IFI16	IFI16	interferon gamma inducible protein 16	3428	https://www.ncbi.nlm.nih.gov/gene/?term=3428
MLKL	MLKL	mixed lineage kinase domain like pseudokinase	197259	https://www.ncbi.nlm.nih.gov/gene/?term=197259
NOD1	NOD1	nucleotide binding oligomerization domain containing 1	10392	https://www.ncbi.nlm.nih.gov/gene/?term=10392
MIR320C1	MIR320C1	microRNA 320c-1	100302135	https://www.ncbi.nlm.nih.gov/gene/?term=100302135
HLA-F	HLA-F	major histocompatibility complex, class I, F	3134	https://www.ncbi.nlm.nih.gov/gene/?term=3134
APOBEC3F	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F	200316	https://www.ncbi.nlm.nih.gov/gene/?term=200316
ETV7	ETV7	ETS variant 7	51513	https://www.ncbi.nlm.nih.gov/gene/?term=51513
GCA	GCA	grancalcin	25801	https://www.ncbi.nlm.nih.gov/gene/?term=25801
LOC100130992	LOC100130992	uncharacterized LOC100130992	100130992	https://www.ncbi.nlm.nih.gov/gene/?term=100130992
LOC101928215	LOC101928215	uncharacterized LOC101928215	101928215	https://www.ncbi.nlm.nih.gov/gene/?term=101928215
TNFSF10	TNFSF10	TNF superfamily member 10	8743	https://www.ncbi.nlm.nih.gov/gene/?term=8743
MT1F	MT1F	metallothionein 1F	4494	https://www.ncbi.nlm.nih.gov/gene/?term=4494
MT1M	MT1M	metallothionein 1M	4499	https://www.ncbi.nlm.nih.gov/gene/?term=4499
SCARB2	SCARB2	scavenger receptor class B member 2	950	https://www.ncbi.nlm.nih.gov/gene/?term=950
USF1	USF1	upstream transcription factor 1	7391	https://www.ncbi.nlm.nih.gov/gene/?term=7391
LINC00921	LINC00921	long intergenic non-protein coding RNA 921	283876	https://www.ncbi.nlm.nih.gov/gene/?term=283876
STX17	STX17	syntaxin 17	55014	https://www.ncbi.nlm.nih.gov/gene/?term=55014
LINC00968	LINC00968	long intergenic non-protein coding RNA 968	100507632	https://www.ncbi.nlm.nih.gov/gene/?term=100507632
SLFN5	SLFN5	schlafen family member 5	162394	https://www.ncbi.nlm.nih.gov/gene/?term=162394
C15orf48	C15orf48	chromosome 15 open reading frame 48	84419	https://www.ncbi.nlm.nih.gov/gene/?term=84419
CCL5	CCL5	C-C motif chemokine ligand 5	6352	https://www.ncbi.nlm.nih.gov/gene/?term=6352
RAD23A	RAD23A	RAD23 homolog A, nucleotide excision repair protein	5886	https://www.ncbi.nlm.nih.gov/gene/?term=5886
SLAMF7	SLAMF7	SLAM family member 7	57823	https://www.ncbi.nlm.nih.gov/gene/?term=57823
PARP10	PARP10	poly(ADP-ribose) polymerase family member 10	84875	https://www.ncbi.nlm.nih.gov/gene/?term=84875
SLC8A1	SLC8A1	solute carrier family 8 member A1	6546	https://www.ncbi.nlm.nih.gov/gene/?term=6546
MASTL	MASTL	microtubule associated serine/threonine kinase like	84930	https://www.ncbi.nlm.nih.gov/gene/?term=84930
ZNF107	ZNF107	zinc finger protein 107	51427	https://www.ncbi.nlm.nih.gov/gene/?term=51427
ERAP1	ERAP1	endoplasmic reticulum aminopeptidase 1	51752	https://www.ncbi.nlm.nih.gov/gene/?term=51752
MIR3945	MIR3945	microRNA 3945	100500818	https://www.ncbi.nlm.nih.gov/gene/?term=100500818
TRIM21	TRIM21	tripartite motif containing 21	6737	https://www.ncbi.nlm.nih.gov/gene/?term=6737
IL15	IL15	interleukin 15	3600	https://www.ncbi.nlm.nih.gov/gene/?term=3600
ZCCHC2	ZCCHC2	zinc finger CCHC-type containing 2	54877	https://www.ncbi.nlm.nih.gov/gene/?term=54877
TEP1	TEP1	telomerase associated protein 1	7011	https://www.ncbi.nlm.nih.gov/gene/?term=7011
EIF4A2	EIF4A2	eukaryotic translation initiation factor 4A2	1974	https://www.ncbi.nlm.nih.gov/gene/?term=1974
FLJ32255	FLJ32255	uncharacterized LOC643977	643977	https://www.ncbi.nlm.nih.gov/gene/?term=643977
LOC102724584	LOC102724584	uncharacterized LOC102724584	102724584	https://www.ncbi.nlm.nih.gov/gene/?term=102724584
HLA-C	HLA-C	major histocompatibility complex, class I, C	3107	https://www.ncbi.nlm.nih.gov/gene/?term=3107
BTN3A2	BTN3A2	butyrophilin subfamily 3 member A2	11118	https://www.ncbi.nlm.nih.gov/gene/?term=11118
ASPHD2	ASPHD2	aspartate beta-hydroxylase domain containing 2	57168	https://www.ncbi.nlm.nih.gov/gene/?term=57168
GMPR	GMPR	guanosine monophosphate reductase	2766	https://www.ncbi.nlm.nih.gov/gene/?term=2766
VAMP5	VAMP5	vesicle associated membrane protein 5	10791	https://www.ncbi.nlm.nih.gov/gene/?term=10791
IFIT3	IFIT3	interferon induced protein with tetratricopeptide repeats 3	3437	https://www.ncbi.nlm.nih.gov/gene/?term=3437
PML	PML	promyelocytic leukemia	5371	https://www.ncbi.nlm.nih.gov/gene/?term=5371
LOC102724064	LOC102724064	uncharacterized LOC102724064	102724064	https://www.ncbi.nlm.nih.gov/gene/?term=102724064
C5orf15	C5orf15	chromosome 5 open reading frame 15	56951	https://www.ncbi.nlm.nih.gov/gene/?term=56951
LOC101927942	LOC101927942	uncharacterized LOC101927942	101927942	https://www.ncbi.nlm.nih.gov/gene/?term=101927942
PSMB10	PSMB10	proteasome subunit beta 10	5699	https://www.ncbi.nlm.nih.gov/gene/?term=5699
HM13-AS1	HM13-AS1	HM13 antisense RNA 1	100874042	https://www.ncbi.nlm.nih.gov/gene/?term=100874042
GMPPB	GMPPB	GDP-mannose pyrophosphorylase B	29925	https://www.ncbi.nlm.nih.gov/gene/?term=29925
MOV10	MOV10	Mov10 RISC complex RNA helicase	4343	https://www.ncbi.nlm.nih.gov/gene/?term=4343
DHX58	DHX58	DExH-box helicase 58	79132	https://www.ncbi.nlm.nih.gov/gene/?term=79132
MX2	MX2	MX dynamin like GTPase 2	4600	https://www.ncbi.nlm.nih.gov/gene/?term=4600
